Socioeconomic Score,Study Hours,Sleep Hours,Attendance (%),Grades
0.3048278318160572,0.26086956521739135,0.30769230769230776,0.05,0.05084745762711865
0.1854341487301623,0.13043478260869565,0.3846153846153846,0.11666666666666667,0.03389830508474576
0.6359538807398669,0.3804347826086957,0.9615384615384617,0.45,0.01694915254237288
0.49947692924076836,0.48913043478260876,0.6346153846153846,0.5666666666666667,0.0847457627118644
0.10204331471053042,0.6630434782608696,0.5769230769230769,0.16666666666666666,0.23728813559322035
0.478988136310014,0.5869565217391305,0.6538461538461537,0.43333333333333335,0.2033898305084746
0.887606561755737,0.7500000000000001,0.6730769230769232,0.4,0.5254237288135594
0.5658846573330069,0.48913043478260876,0.7692307692307694,0.18333333333333332,0.11864406779661017
0.33815968126071183,0.07608695652173914,0.6730769230769232,0.05,0.03389830508474576
0.6587797983395285,0.30434782608695654,0.9038461538461539,0.4666666666666667,0.01694915254237288
0.9610590513499676,0.33695652173913043,0.44230769230769224,0.7333333333333333,0.2542372881355932
0.18157232844392016,0.29347826086956524,1.0,0.11666666666666667,0.03389830508474576
0.3103256393705345,0.1847826086956522,0.44230769230769224,0.03333333333333333,0.01694915254237288
0.5092928528501791,0.32608695652173914,0.21153846153846165,0.3,0.03389830508474576
0.415919157744786,0.1847826086956522,0.9423076923076922,0.2,0.03389830508474576
0.7436508113161351,0.30434782608695654,0.3461538461538461,0.25,0.05084745762711865
0.8563447370178289,0.23913043478260873,0.9423076923076922,0.1,0.1016949152542373
0.3919691944710308,0.1956521739130435,0.7307692307692307,0.31666666666666665,0.01694915254237288
0.35571037460769694,0.26086956521739135,0.6538461538461537,0.11666666666666667,0.05084745762711865
0.8327842945222249,0.09782608695652174,0.8846153846153847,0.2,0.03389830508474576
0.3074988314376656,0.33695652173913043,0.9615384615384617,0.5166666666666667,0.03389830508474576
0.6790905246288423,0.5760869565217391,0.4807692307692307,0.2833333333333333,0.2033898305084746
0.5649386783003538,0.5108695652173914,0.5192307692307693,0.35,0.1016949152542373
0.4355732632937877,0.27173913043478265,0.8076923076923077,0.26666666666666666,0.05084745762711865
0.5393972444187237,0.923913043478261,0.3846153846153846,0.31666666666666665,0.5084745762711864
0.196485409664567,0.4021739130434783,0.8269230769230769,0.36666666666666664,0.0
0.4299864224185902,0.07608695652173914,0.3461538461538461,0.06666666666666667,0.03389830508474576
0.5010906581788234,0.30434782608695654,0.3846153846153846,0.4166666666666667,0.01694915254237288
0.2598326173570459,0.2826086956521739,0.8269230769230769,0.35,0.03389830508474576
0.8678189062256549,0.48913043478260876,0.7499999999999999,0.11666666666666667,0.3050847457627119
0.6438667171188817,0.358695652173913,0.5384615384615384,0.5833333333333334,0.03389830508474576
0.018952968148329516,0.30434782608695654,0.8653846153846155,0.5333333333333333,0.01694915254237288
0.7243862265452845,0.7065217391304348,0.2692307692307693,0.65,0.3050847457627119
0.03418879515658736,1.0,0.2692307692307693,0.13333333333333333,0.576271186440678
0.87262670554455,0.26086956521739135,0.7499999999999999,0.25,0.06779661016949153
0.37151378903554655,0.7173913043478262,0.5576923076923077,0.6,0.3220338983050847
0.3173704008725266,0.5978260869565218,0.5769230769230769,0.3,0.22033898305084745
0.1631090435595522,0.8260869565217392,0.11538461538461549,0.7666666666666667,0.423728813559322
0.8459278384935562,0.967391304347826,0.24999999999999994,0.8166666666666667,0.5932203389830508
0.8526943708682975,0.6195652173913044,0.7692307692307694,0.0,0.4576271186440678
0.01617067687582078,0.26086956521739135,0.6538461538461537,0.23333333333333334,0.03389830508474576
0.618792708171033,0.05434782608695653,0.9038461538461539,0.03333333333333333,0.01694915254237288
0.45723061855899577,0.29347826086956524,0.8076923076923077,0.2833333333333333,0.01694915254237288
0.5666636988893093,0.30434782608695654,0.5000000000000001,0.5166666666666667,0.03389830508474576
0.6340619226745609,0.4565217391304348,0.21153846153846165,0.35,0.06779661016949153
0.7638725042847285,0.36956521739130443,0.21153846153846165,0.26666666666666666,0.03389830508474576
0.08252275914260913,0.10869565217391305,0.8269230769230769,0.016666666666666666,0.03389830508474576
0.15954771073074098,0.30434782608695654,0.7115384615384616,0.3,0.03389830508474576
0.7329668128297014,0.7391304347826088,0.7307692307692307,0.1,0.4576271186440678
0.43064304315890223,0.06521739130434781,0.8653846153846155,0.03333333333333333,0.03389830508474576
0.30768802724419614,0.36956521739130443,0.7884615384615385,0.36666666666666664,0.06779661016949153
0.18404300309390792,0.6630434782608696,0.6346153846153846,0.2833333333333333,0.2542372881355932
0.6265052195784272,0.6956521739130436,0.30769230769230776,0.13333333333333333,0.3220338983050847
0.06250139114563626,0.30434782608695654,0.5961538461538463,0.2,0.05084745762711865
0.32946780332539455,0.010869565217391302,0.7307692307692307,0.1,0.01694915254237288
0.23009548823647255,0.6304347826086957,0.057692307692307654,0.31666666666666665,0.2542372881355932
0.053620317403788385,0.6086956521739132,0.6538461538461537,0.5333333333333333,0.22033898305084745
0.17547354597458104,0.358695652173913,0.5576923076923077,0.3,0.06779661016949153
0.5481892848398513,0.30434782608695654,0.923076923076923,0.45,0.01694915254237288
0.04450553119504976,0.33695652173913043,0.8269230769230769,0.3333333333333333,0.01694915254237288
0.9882476016649231,0.5434782608695653,1.0,0.4666666666666667,0.5423728813559322
0.6584793108820975,0.13043478260869565,0.846153846153846,0.23333333333333334,0.03389830508474576
0.36458031918445477,0.021739130434782605,0.6538461538461537,0.13333333333333333,0.03389830508474576
0.4697731876154651,0.39130434782608703,0.5192307692307693,0.48333333333333334,0.03389830508474576
0.2655641373784139,0.2826086956521739,0.2692307692307693,0.15,0.03389830508474576
0.3440136220980702,0.47826086956521746,0.5000000000000001,0.43333333333333335,0.1016949152542373
0.6486745164377767,0.5652173913043479,0.7692307692307694,0.15,0.23728813559322035
0.8828210207670221,0.04347826086956521,0.5769230769230769,0.2833333333333333,0.05084745762711865
0.18300799074053467,0.13043478260869565,0.7692307692307694,0.3,0.05084745762711865
0.8403076101230885,0.5652173913043479,0.6923076923076924,0.3,0.3220338983050847
0.21391368219556167,0.3152173913043479,0.9615384615384617,0.43333333333333335,0.03389830508474576
0.03581365325973245,0.3152173913043479,0.8653846153846155,0.43333333333333335,0.01694915254237288
0.1396153760544884,0.33695652173913043,0.7692307692307694,0.3,0.01694915254237288
0.9173659492064905,0.32608695652173914,0.9615384615384617,0.11666666666666667,0.2542372881355932
0.45875531417633053,0.4347826086956522,0.9807692307692308,0.38333333333333336,0.05084745762711865
0.0763683308478198,0.3152173913043479,0.24999999999999994,0.43333333333333335,0.01694915254237288
0.959857101520244,0.26086956521739135,0.07692307692307698,0.11666666666666667,0.1864406779661017
0.8789925879760501,0.30434782608695654,0.9038461538461539,0.38333333333333336,0.11864406779661017
0.754479488948739,0.3152173913043479,0.8076923076923077,0.2833333333333333,0.05084745762711865
0.9335700135775814,0.44565217391304357,0.9615384615384617,0.5,0.3559322033898305
0.21906648563224787,0.32608695652173914,0.9038461538461539,0.35,0.03389830508474576
0.8363011106906759,0.33695652173913043,0.8076923076923077,0.25,0.15254237288135594
0.8697442517862309,0.9130434782608695,0.07692307692307698,0.08333333333333333,0.6440677966101694
0.7967814454559617,0.4347826086956522,0.28846153846153844,0.3,0.0847457627118644
0.3456384802012153,0.3152173913043479,0.46153846153846156,0.45,0.03389830508474576
0.774233756983551,0.5760869565217391,0.6730769230769232,0.38333333333333336,0.2711864406779661
0.261457475460191,0.26086956521739135,0.6153846153846154,0.25,0.05084745762711865
0.32769826607607905,0.29347826086956524,0.9038461538461539,0.2833333333333333,0.01694915254237288
0.1066619182228949,0.7065217391304348,0.7307692307692307,0.4166666666666667,0.3050847457627119
0.9351726133505465,0.6847826086956522,0.846153846153846,0.4666666666666667,0.576271186440678
0.2900483005764908,0.36956521739130443,0.6538461538461537,0.7166666666666667,0.03389830508474576
0.520043626327153,0.17391304347826086,0.44230769230769224,0.016666666666666666,0.0
0.9600685556569546,0.13043478260869565,0.9038461538461539,0.13333333333333333,0.13559322033898305
0.3341643109933893,0.3478260869565218,1.0,0.65,0.01694915254237288
0.7783849355621341,0.358695652173913,0.2692307692307693,0.2833333333333333,0.03389830508474576
0.8553764996549958,0.14130434782608697,0.8076923076923077,0.13333333333333333,0.01694915254237288
0.43489438422329557,0.021739130434782605,0.7115384615384616,0.2,0.0
0.37735660070781496,0.6630434782608696,0.8076923076923077,0.5,0.2711864406779661
0.7475348899325572,0.6304347826086957,0.9423076923076922,0.35,0.3220338983050847
0.22606673047387987,0.4021739130434783,0.7307692307692307,0.4166666666666667,0.03389830508474576
0.8883299574865893,0.29347826086956524,0.9615384615384617,0.48333333333333334,0.13559322033898305
0.3867830035390745,0.30434782608695654,0.09615384615384615,0.38333333333333336,0.03389830508474576
0.5757450976027778,0.6086956521739132,0.9038461538461539,0.26666666666666666,0.2542372881355932
0.8313597613907004,0.3804347826086957,0.3846153846153846,0.43333333333333335,0.0847457627118644
0.18728159013510812,0.26086956521739135,0.7115384615384616,0.15,0.05084745762711865
0.5957108197743004,0.30434782608695654,0.9423076923076922,0.2,0.01694915254237288
0.8933714692723751,0.32608695652173914,0.6153846153846154,0.3,0.15254237288135594
0.1708215549669464,0.14130434782608697,0.7499999999999999,0.15,0.03389830508474576
0.4199367863422886,0.4673913043478261,0.8846153846153847,0.1,0.06779661016949153
0.017840051639326022,0.5217391304347826,0.7115384615384616,0.5833333333333334,0.13559322033898305
0.1109577759476484,0.967391304347826,0.44230769230769224,0.8333333333333334,0.5423728813559322
0.9907516638101809,0.30434782608695654,0.7692307692307694,0.43333333333333335,0.3389830508474576
0.9757050326084536,0.03260869565217392,0.9038461538461539,0.11666666666666667,0.0847457627118644
0.18140539096756966,0.4021739130434783,0.8076923076923077,0.38333333333333336,0.05084745762711865
0.7526654350390634,0.0,0.5000000000000001,0.23333333333333334,0.03389830508474576
0.6574220401985442,0.3152173913043479,0.09615384615384615,0.36666666666666664,0.05084745762711865
0.5806419302423931,0.4673913043478261,0.28846153846153844,0.26666666666666666,0.1016949152542373
0.23390166269726448,0.10869565217391305,0.9807692307692308,0.1,0.01694915254237288
0.5954882364724997,0.32608695652173914,0.5961538461538463,0.55,0.05084745762711865
0.24952701048367354,0.30434782608695654,0.7307692307692307,0.1,0.01694915254237288
0.09065817882342468,0.3478260869565218,0.923076923076923,0.35,0.01694915254237288
0.6856233445366928,0.39130434782608703,0.8269230769230769,0.4,0.06779661016949153
0.4282391434994547,0.3152173913043479,0.8653846153846155,0.2833333333333333,0.03389830508474576
0.8647695149909854,0.32608695652173914,0.11538461538461549,0.18333333333333332,0.06779661016949153
0.6943708682974602,0.5217391304347826,0.1538461538461538,0.6166666666666667,0.11864406779661017
0.006688628219111004,0.25,0.846153846153846,0.4,0.05084745762711865
0.616288646025775,0.2826086956521739,0.30769230769230776,0.016666666666666666,0.03389830508474576
0.09244997440292031,0.5217391304347826,0.07692307692307698,0.2,0.13559322033898305
0.7807777060564915,0.3152173913043479,0.9423076923076922,0.5833333333333334,0.01694915254237288
0.9916976428428339,0.3152173913043479,0.6153846153846154,0.1,0.3559322033898305
0.5306385914928663,0.4347826086956522,0.846153846153846,0.2833333333333333,0.05084745762711865
0.6824626616511229,0.30434782608695654,0.5576923076923077,0.21666666666666667,0.03389830508474576
0.1662697264451221,0.27173913043478265,0.5769230769230769,0.0,0.01694915254237288
0.26454025419013066,0.27173913043478265,0.9423076923076922,0.0,0.03389830508474576
0.7119772074698956,0.532608695652174,0.44230769230769224,0.26666666666666666,0.15254237288135594
0.37507512186435776,0.32608695652173914,0.3653846153846154,0.3,0.03389830508474576
0.9278162352260333,0.30434782608695654,0.9038461538461539,0.4666666666666667,0.2033898305084746
0.36997796425312174,0.3152173913043479,0.6346153846153846,0.4666666666666667,0.03389830508474576
0.7086829746032453,0.6304347826086957,0.8076923076923077,0.43333333333333335,0.2711864406779661
0.2249315556346963,0.30434782608695654,0.6538461538461537,0.43333333333333335,0.01694915254237288
